,Title,Poet,Lines,Last_Word
12023,Homo Antarcticus,Luljeta Lleshanaku,"I inherited his sharp, gray gaze",gaze
12024,Homo Antarcticus,Luljeta Lleshanaku,and his soft voice.,voice
12025,Homo Antarcticus,Luljeta Lleshanaku,Eyes that say “Go” and a voice that says “Stay.”,Stay
12026,Homo Antarcticus,Luljeta Lleshanaku,You never know which one to trust.,trust
12029,Homo Antarcticus,Luljeta Lleshanaku,8.,8
12030,Homo Antarcticus,Luljeta Lleshanaku,"And mother? Oh, she was simply Captain Cook’s niece,",niece
12031,Homo Antarcticus,Luljeta Lleshanaku,—the great James Cook—,Cook
12032,Homo Antarcticus,Luljeta Lleshanaku,from morning to night,night
12033,Homo Antarcticus,Luljeta Lleshanaku,"when she washed, swept, dug potatoes from the garden,",garden
12034,Homo Antarcticus,Luljeta Lleshanaku,fixed her husband’s tie on Sundays,Sundays
12035,Homo Antarcticus,Luljeta Lleshanaku,"even from her bed, while in labor.",labor
12036,Homo Antarcticus,Luljeta Lleshanaku,She never spoke of this. As it wasn’t necessary.,necessary
12037,Homo Antarcticus,Luljeta Lleshanaku,"People speak of what they have, not what they are.",are
12039,Homo Antarcticus,Luljeta Lleshanaku,She was a tailor. Measured everyone's perimeter with a glance;,glance
12040,Homo Antarcticus,Luljeta Lleshanaku,"erred only on the width of one’s neck, an unknown strength.",strength
12041,Homo Antarcticus,Luljeta Lleshanaku,Her large scissors followed,followed
12042,Homo Antarcticus,Luljeta Lleshanaku,"the white chalk line on the cloth so precisely. ""Snip!""",Snip
12043,Homo Antarcticus,Luljeta Lleshanaku,She said little. Her silence followed the white outlines,outlines
12044,Homo Antarcticus,Luljeta Lleshanaku,"of another tailor,",tailor
12045,Homo Antarcticus,Luljeta Lleshanaku,over a fabric much older than she was.,was
12047,Homo Antarcticus,Luljeta Lleshanaku,"But now that I think of it,",it
12048,Homo Antarcticus,Luljeta Lleshanaku,"how did the poor woman respond to her friends asking,",asking
12049,Homo Antarcticus,Luljeta Lleshanaku,"""Where is your son?""",son
12050,Homo Antarcticus,Luljeta Lleshanaku,"""He's exploring the world.""",world
12051,Homo Antarcticus,Luljeta Lleshanaku,"""And what does he bring back from there?""",there
12052,Homo Antarcticus,Luljeta Lleshanaku,"""Himself, alive, I hope.""",hope
12053,Homo Antarcticus,Luljeta Lleshanaku,"""What's the point of returning empty-handed after two years?”",years
12055,Homo Antarcticus,Luljeta Lleshanaku,Was she at least a little proud of me? Of her Frank?,Frank
12056,Homo Antarcticus,Luljeta Lleshanaku,Certainly not. She was Captain Cook's niece.,niece
12057,Homo Antarcticus,Luljeta Lleshanaku,The past always conquers.,conquers
12060,Homo Antarcticus,Luljeta Lleshanaku,9.,9
12061,Homo Antarcticus,Luljeta Lleshanaku,I was the first of thirteen children.,children
12062,Homo Antarcticus,Luljeta Lleshanaku,"And as a rule, each of them",them
12063,Homo Antarcticus,Luljeta Lleshanaku,eyed one of my belongings.,belongings
12064,Homo Antarcticus,Luljeta Lleshanaku,One eyed my bed near the window,window
12065,Homo Antarcticus,Luljeta Lleshanaku,that overlooked the water where frogs lived,lived
12066,Homo Antarcticus,Luljeta Lleshanaku,and asparagus grew on the shore.,shore
12067,Homo Antarcticus,Luljeta Lleshanaku,"Another eyed my green jacket bought with borrowed money,",money
12068,Homo Antarcticus,Luljeta Lleshanaku,"poker cards, a fishing net,",net
12069,Homo Antarcticus,Luljeta Lleshanaku,my wicker chair with the damaged back.,back
12070,Homo Antarcticus,Luljeta Lleshanaku,Another whistled my favorite tune:,tune
12071,Homo Antarcticus,Luljeta Lleshanaku,"""What Will We Do with a Drunken Sailor?”",Sailor
12072,Homo Antarcticus,Luljeta Lleshanaku,without reaching the refrain.,refrain
12073,Homo Antarcticus,Luljeta Lleshanaku,And yet another envied the basement,basement
12074,Homo Antarcticus,Luljeta Lleshanaku,—that place I occupied in my father’s heart—,heart
12075,Homo Antarcticus,Luljeta Lleshanaku, with its elm door hanging by a single hinge.,hinge
12077,Homo Antarcticus,Luljeta Lleshanaku,"But the time hasn't come to leave home just yet,",yet
12078,Homo Antarcticus,Luljeta Lleshanaku,until your own brother begins to use your shaving kit,kit
12079,Homo Antarcticus,Luljeta Lleshanaku,and dreams of the same girl.,girl
12082,Homo Antarcticus,Luljeta Lleshanaku,10.,10
12083,Homo Antarcticus,Luljeta Lleshanaku,What shaving kit? Antarctica makes you grow a double-beard,beard
12084,Homo Antarcticus,Luljeta Lleshanaku,as if you were a hundred-year-old grave.,grave
12085,Homo Antarcticus,Luljeta Lleshanaku,"And, while you remember wasting time waiting in line at",at
12086,Homo Antarcticus,Luljeta Lleshanaku,      barber's,s
12087,Homo Antarcticus,Luljeta Lleshanaku,"another beard grows, a red one.",one
12089,Homo Antarcticus,Luljeta Lleshanaku,"Here, each body part works for itself:",itself
12090,Homo Antarcticus,Luljeta Lleshanaku,"the stomach, hands, intestines, eyes. . .",eyes
12091,Homo Antarcticus,Luljeta Lleshanaku,"The unity of the body is overestimated, too.",too
12093,Homo Antarcticus,Luljeta Lleshanaku,Only skin pulls everything together like a sled.,sled
12094,Homo Antarcticus,Luljeta Lleshanaku,The skin? Which skin? Man loses his first skin,skin
12095,Homo Antarcticus,Luljeta Lleshanaku,"to his first love, like the snake early in spring",spring
12096,Homo Antarcticus,Luljeta Lleshanaku,on a thorn-apple bush that blocks the way.,way
12097,Homo Antarcticus,Luljeta Lleshanaku,From that point on he stops counting the rest.,rest
12099,Homo Antarcticus,Luljeta Lleshanaku,11.,11
12100,Homo Antarcticus,Luljeta Lleshanaku,"I don’t know why it was named “Elephant Island,”",Island
12101,Homo Antarcticus,Luljeta Lleshanaku,when it answered the ocean with the cries of a she-wolf.,wolf
12102,Homo Antarcticus,Luljeta Lleshanaku,We could only make out her sly teats under her belly. After,After
12103,Homo Antarcticus,Luljeta Lleshanaku,"      some time,",time
12104,Homo Antarcticus,Luljeta Lleshanaku,"if she didn’t kill us first, we’d begin to cry like wolves ourselves.",ourselves
12106,Homo Antarcticus,Luljeta Lleshanaku,Twenty-two people. Packed next to one another under two,two
12107,Homo Antarcticus,Luljeta Lleshanaku,      inverted boats,boats
12108,Homo Antarcticus,Luljeta Lleshanaku,"like notes in Bach’s “Come, Sweet Death, Come Blessed Rest,”",Rest
12109,Homo Antarcticus,Luljeta Lleshanaku,"with more pauses, a dramatic suffocation between breaths.",breaths
12110,Homo Antarcticus,Luljeta Lleshanaku,"A dry, calcic cough was a sign of life. Or the delirious mutterings",mutterings
12111,Homo Antarcticus,Luljeta Lleshanaku,        of someone,someone
12112,Homo Antarcticus,Luljeta Lleshanaku,"dreaming aloud of “ice” in the middle of ice,",ice
12113,Homo Antarcticus,Luljeta Lleshanaku,after they had cut off his toes.,toes
12115,Homo Antarcticus,Luljeta Lleshanaku,"But the hardest moment arrives in the morning,",morning
12116,Homo Antarcticus,Luljeta Lleshanaku,"when, with shut eyes and plugged nostrils,",nostrils
12117,Homo Antarcticus,Luljeta Lleshanaku,as if drinking your own urine,urine
12118,Homo Antarcticus,Luljeta Lleshanaku,you recycle the same lie for four months straight:,straight
12119,Homo Antarcticus,Luljeta Lleshanaku,"“Men, pack up your stuff! The boss might arrive today!”",today
12121,Homo Antarcticus,Luljeta Lleshanaku,"And they obeyed me. Packed carefully each day from the start,",start
12122,Homo Antarcticus,Luljeta Lleshanaku,"leaving nothing shap in the folds of their bags,",bags
12123,Homo Antarcticus,Luljeta Lleshanaku,nothing that would spoil the line between fact and fiction.,fiction
12125,Homo Antarcticus,Luljeta Lleshanaku,It was a time when,when
12126,Homo Antarcticus,Luljeta Lleshanaku,routine grew more powerful than hope.,hope
12129,Homo Antarcticus,Luljeta Lleshanaku,12.,12
12130,Homo Antarcticus,Luljeta Lleshanaku,Fish in the ocean toyed with our citizenship.,citizenship
12131,Homo Antarcticus,Luljeta Lleshanaku,"On the seventh mile, we left our medals behind, class ranks,",ranks
12132,Homo Antarcticus,Luljeta Lleshanaku,"along with the dogs, potatoes, and a camera.",camera
12133,Homo Antarcticus,Luljeta Lleshanaku,We made fire out of money,money
12134,Homo Antarcticus,Luljeta Lleshanaku,and kept only a single metal coin each,each
12135,Homo Antarcticus,Luljeta Lleshanaku,so that archaeologists might trace us more easily centuries later.,later
12136,Homo Antarcticus,Luljeta Lleshanaku,"On Elephant Island, we had to bid farewell even to tobacco,",tobacco
12137,Homo Antarcticus,Luljeta Lleshanaku,tobacco which reminded us of village alleyways,alleyways
12138,Homo Antarcticus,Luljeta Lleshanaku,and walks home after midnight.,midnight
12140,Homo Antarcticus,Luljeta Lleshanaku,Time glided above us without touching a single strand of our,our
12141,Homo Antarcticus,Luljeta Lleshanaku,     hair—,hair
12142,Homo Antarcticus,Luljeta Lleshanaku,"nonexistent, as if gliding above ancient cities,",cities
12143,Homo Antarcticus,Luljeta Lleshanaku,exposing the solemnity of our white bones,bones
12144,Homo Antarcticus,Luljeta Lleshanaku,and crickets on absent walls.,walls
12146,Homo Antarcticus,Luljeta Lleshanaku,That’s when the ten commandments deserted us:,us
12147,Homo Antarcticus,Luljeta Lleshanaku,"“Do not steal,” “Do not lie,” “Do not covet,”",covet
12148,Homo Antarcticus,Luljeta Lleshanaku,“Honor your parents”. . .,parents
12149,Homo Antarcticus,Luljeta Lleshanaku,"save one of them perhaps,",perhaps
12150,Homo Antarcticus,Luljeta Lleshanaku,the one about the holiness of Sunday.,Sunday
12152,Homo Antarcticus,Luljeta Lleshanaku,We already had nothing. We belonged to no one.,one
12153,Homo Antarcticus,Luljeta Lleshanaku,An entirely new species: HOMO ANTARCTICUS.,ANTARCTICUS
12154,Homo Antarcticus,Luljeta Lleshanaku,A scientific proof that “forgotten” and “free”,free
12155,Homo Antarcticus,Luljeta Lleshanaku,mean the same thing.,thing
12158,Homo Antarcticus,Luljeta Lleshanaku,13.,13
12159,Homo Antarcticus,Luljeta Lleshanaku,"Two years after returning from the world of the dead,",dead
12160,Homo Antarcticus,Luljeta Lleshanaku,you find your house taken over by another tenant,tenant
12161,Homo Antarcticus,Luljeta Lleshanaku,"and the rent tripled,",tripled
12162,Homo Antarcticus,Luljeta Lleshanaku,the commemorative plaque nailed to the gate:,gate
12163,Homo Antarcticus,Luljeta Lleshanaku,“Here lived F.W.”,W
12164,Homo Antarcticus,Luljeta Lleshanaku,"And your lover, or better, ex-lover,",lover
12165,Homo Antarcticus,Luljeta Lleshanaku,"for the same reason,",reason
12166,Homo Antarcticus,Luljeta Lleshanaku,in the arms of another,another
12167,Homo Antarcticus,Luljeta Lleshanaku,three times more handsome.,handsome
12169,Homo Antarcticus,Luljeta Lleshanaku,You see your own image sold at an auction.,auction
12170,Homo Antarcticus,Luljeta Lleshanaku,Artifact. Original. “Brrramp. Sold!” The price so high,high
12171,Homo Antarcticus,Luljeta Lleshanaku,"you can’t afford it. But even if you could,",could
12172,Homo Antarcticus,Luljeta Lleshanaku,"you're an illegal customer,",customer
12173,Homo Antarcticus,Luljeta Lleshanaku,holding a death certificate in your hand.,hand
12175,Homo Antarcticus,Luljeta Lleshanaku,And you find your parents turned into winter trees,trees
12176,Homo Antarcticus,Luljeta Lleshanaku,their eyes fixed on a large cloud of plaster.,plaster
12177,Homo Antarcticus,Luljeta Lleshanaku,They don’t expect visitors. Best not disturb them.,them
12178,Homo Antarcticus,Luljeta Lleshanaku,Let their leaves fall quietly where they will,will
12179,Homo Antarcticus,Luljeta Lleshanaku,"let the crow's nest remain in the armpit of a branch,",branch
12180,Homo Antarcticus,Luljeta Lleshanaku,where it has always been.,been
12182,Homo Antarcticus,Luljeta Lleshanaku,"Perhaps you should take a shortcut, start over.",over
12183,Homo Antarcticus,Luljeta Lleshanaku,"Or you know what? There’s a war going on nearby, they say.",say
12184,Homo Antarcticus,Luljeta Lleshanaku,Go there instead!,instead
12185,Homo Antarcticus,Luljeta Lleshanaku,But this time die better.,better
12188,Homo Antarcticus,Luljeta Lleshanaku,14.,14
12189,Homo Antarcticus,Luljeta Lleshanaku,War’s never satisfied with flesh;,flesh
12190,Homo Antarcticus,Luljeta Lleshanaku,"Fresh, branded, smoked,",smoked
12191,Homo Antarcticus,Luljeta Lleshanaku,with or without blood,blood
12192,Homo Antarcticus,Luljeta Lleshanaku,"blue blood, dark, thick, whatever kind.",kind
12193,Homo Antarcticus,Luljeta Lleshanaku,And frozen blood like yours,yours
12194,Homo Antarcticus,Luljeta Lleshanaku,"could store at minus 40 degrees Celsius,",Celsius
12195,Homo Antarcticus,Luljeta Lleshanaku,"viruses from 1914 unscathed,",unscathed
12196,Homo Antarcticus,Luljeta Lleshanaku,and the map of the old Empire,Empire
12197,Homo Antarcticus,Luljeta Lleshanaku,and Scott's hurt ego,ego
12198,Homo Antarcticus,Luljeta Lleshanaku,"and old coins minted with the head of Edward VII,",VII
12199,Homo Antarcticus,Luljeta Lleshanaku,"and Browning’s poetry and the epic of the unknown,",unknown
12200,Homo Antarcticus,Luljeta Lleshanaku,"like an envelope inside an envelope,",envelope
12201,Homo Antarcticus,Luljeta Lleshanaku,all making you the ideal candidate.,candidate
12203,Homo Antarcticus,Luljeta Lleshanaku,"Back on the ship, ammunition everywhere,",everywhere
12204,Homo Antarcticus,Luljeta Lleshanaku,sailing through the cold Northern seas,seas
12205,Homo Antarcticus,Luljeta Lleshanaku,where you had to learn a new language.,language
12206,Homo Antarcticus,Luljeta Lleshanaku,A new language is like a fish:,fish
12207,Homo Antarcticus,Luljeta Lleshanaku,"first, you need to remove its spine",spine
12208,Homo Antarcticus,Luljeta Lleshanaku,in order to chew it.,it
12210,Homo Antarcticus,Luljeta Lleshanaku,"Unlike in Antarctica,",Antarctica
12211,Homo Antarcticus,Luljeta Lleshanaku,"one’s purpose in war is clear: kill or be killed,",killed
12212,Homo Antarcticus,Luljeta Lleshanaku,though sometimes it’s the same difference.,difference
12214,Homo Antarcticus,Luljeta Lleshanaku,Baltic nights gave you what Antarctica refused you:,you
12215,Homo Antarcticus,Luljeta Lleshanaku,the other half of the celestial sphere.,sphere
12216,Homo Antarcticus,Luljeta Lleshanaku,"You meet Vera, the widow of a tea plantation owner,",owner
12217,Homo Antarcticus,Luljeta Lleshanaku,"a character out of a Baroque novel, her pupils blurred with dusk,",dusk
12218,Homo Antarcticus,Luljeta Lleshanaku,and the ritual of mourning fitted perfectly to her body,body
12219,Homo Antarcticus,Luljeta Lleshanaku,like a final journey.,journey
12222,Homo Antarcticus,Luljeta Lleshanaku,15.,15
12223,Homo Antarcticus,Luljeta Lleshanaku,"A man charmed by a glacier,",glacier
12224,Homo Antarcticus,Luljeta Lleshanaku,"who knows too well the flawless forms of her body,",body
12225,Homo Antarcticus,Luljeta Lleshanaku,"feels her eavesdropping gaze even when asleep,",asleep
12226,Homo Antarcticus,Luljeta Lleshanaku,her clean and distant breath,breath
12227,Homo Antarcticus,Luljeta Lleshanaku,"and her heart, a piece of ice, that melts inside a cigarette case",case
12228,Homo Antarcticus,Luljeta Lleshanaku,"heated for drinking water,",water
12229,Homo Antarcticus,Luljeta Lleshanaku,"finds it difficult to marry a real woman,",woman
12230,Homo Antarcticus,Luljeta Lleshanaku,to marry Vera.,Vera
12231,Homo Antarcticus,Luljeta Lleshanaku,And Africa.,Africa
12233,Homo Antarcticus,Luljeta Lleshanaku,I bought land. Barren. Hundreds of acres. In Zululand.,Zululand
12234,Homo Antarcticus,Luljeta Lleshanaku,"I didn’t fare well with tobacco. Planted cotton instead,",instead
12235,Homo Antarcticus,Luljeta Lleshanaku,chose bodily peace rather than meditation.,meditation
12236,Homo Antarcticus,Luljeta Lleshanaku,"My nearest neighbor lived 45 miles away. White, of course.",course
12237,Homo Antarcticus,Luljeta Lleshanaku,"And my fate, never blended with the blacks,",blacks
12238,Homo Antarcticus,Luljeta Lleshanaku,"those beautiful statues, wrapped in straw.",straw
12239,Homo Antarcticus,Luljeta Lleshanaku,"I heard them nod off during lunch break,",break
